year,batter,runs_scored,balls_faced,boundaries,dot_balls,wickets,sixes,fours,strike_rate,boundary_percentage,dot_ball_percentage,six_percentage,four_percentage,average
2022,Washington Sundar,101,76,12,20,7,3,9,132.89473684210526,15.789473684210526,26.31578947368421,3.9473684210526314,11.842105263157894,14.428571428571429
2022,YBK Jaiswal,258,198,38,77,10,10,28,130.3030303030303,19.19191919191919,38.88888888888889,5.05050505050505,14.14141414141414,25.8
2022,YS Chahal,5,8,0,4,1,0,0,62.5,0.0,50.0,0.0,0.0,5.0
2022,Yash Dayal,0,1,0,1,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2023,A Badoni,238,186,25,52,9,12,13,127.95698924731182,13.440860215053762,27.956989247311824,6.451612903225806,6.989247311827956,26.444444444444443
2023,A Manohar,114,86,13,25,6,7,6,132.5581395348837,15.11627906976744,29.069767441860467,8.13953488372093,6.976744186046512,19.0
2023,A Mishra,19,30,2,17,1,0,2,63.33333333333333,6.666666666666667,56.666666666666664,0.0,6.666666666666667,19.0
2023,A Nortje,37,29,6,9,2,0,6,127.58620689655173,20.689655172413794,31.03448275862069,0.0,20.689655172413794,18.5
2023,A Zampa,10,17,0,6,3,0,0,58.82352941176471,0.0,35.294117647058826,0.0,0.0,3.3333333333333335
2023,AD Russell,227,162,31,67,12,18,13,140.12345679012347,19.1358024691358,41.358024691358025,11.11111111111111,8.024691358024691,18.916666666666668
2023,AJ Hosein,16,11,2,3,0,1,1,145.45454545454547,18.181818181818183,27.27272727272727,9.090909090909092,9.090909090909092,
2023,AK Markram,248,200,26,57,11,8,18,124.0,13.0,28.499999999999996,4.0,9.0,22.545454545454547
2023,AM Rahane,326,193,40,36,10,16,24,168.9119170984456,20.72538860103627,18.65284974093264,8.290155440414509,12.435233160621761,32.6
2023,AR Patel,283,216,36,67,10,15,21,131.0185185185185,16.666666666666664,31.01851851851852,6.944444444444445,9.722222222222223,28.3
2023,AS Joseph,7,12,1,7,0,0,1,58.333333333333336,8.333333333333332,58.333333333333336,0.0,8.333333333333332,
2023,AS Roy,23,19,3,7,2,0,3,121.05263157894737,15.789473684210526,36.84210526315789,0.0,15.789473684210526,11.5
2023,AT Rayudu,158,115,19,36,10,9,10,137.3913043478261,16.52173913043478,31.30434782608696,7.82608695652174,8.695652173913043,15.8
2023,AU Rashid,22,17,3,7,2,1,2,129.41176470588235,17.647058823529413,41.17647058823529,5.88235294117647,11.76470588235294,11.0
2023,Abdul Basith,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,
2023,Abdul Samad,169,131,21,47,5,11,10,129.00763358778627,16.030534351145036,35.87786259541985,8.396946564885496,7.633587786259542,33.8
2023,Abhishek Sharma,226,166,34,53,11,6,28,136.14457831325302,20.481927710843372,31.92771084337349,3.614457831325301,16.867469879518072,20.545454545454547
2023,Abishek Porel,33,31,3,11,4,2,1,106.4516129032258,9.67741935483871,35.483870967741936,6.451612903225806,3.225806451612903,8.25
2023,Akash Deep,17,8,3,2,1,1,2,212.5,37.5,25.0,12.5,25.0,17.0
2023,Aman Hakim Khan,110,106,13,47,8,6,7,103.77358490566037,12.264150943396226,44.339622641509436,5.660377358490567,6.60377358490566,13.75
2023,Anmolpreet Singh,105,83,17,35,4,2,15,126.50602409638554,20.481927710843372,42.168674698795186,2.4096385542168677,18.072289156626507,26.25
2023,Anuj Rawat,91,72,10,23,3,4,6,126.38888888888889,13.88888888888889,31.944444444444443,5.555555555555555,8.333333333333332,30.333333333333332
2023,Arjun Tendulkar,13,9,1,2,1,1,0,144.44444444444443,11.11111111111111,22.22222222222222,11.11111111111111,0.0,13.0
2023,Arshad Khan,18,15,1,4,2,1,0,120.0,6.666666666666667,26.666666666666668,6.666666666666667,0.0,9.0
2023,Arshdeep Singh,2,2,0,1,0,0,0,100.0,0.0,50.0,0.0,0.0,
2023,Atharva Taide,186,136,26,43,6,6,20,136.76470588235296,19.11764705882353,31.61764705882353,4.411764705882353,14.705882352941178,31.0
2023,Avesh Khan,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
2023,B Kumar,42,49,4,19,3,0,4,85.71428571428571,8.16326530612245,38.775510204081634,0.0,8.16326530612245,14.0
2023,B Sai Sudharsan,362,264,45,72,6,12,33,137.12121212121212,17.045454545454543,27.27272727272727,4.545454545454546,12.5,60.333333333333336
2023,BA Stokes,15,15,2,5,2,0,2,100.0,13.333333333333334,33.33333333333333,0.0,13.333333333333334,7.5
2023,C Green,452,287,62,76,10,22,40,157.49128919860627,21.602787456445995,26.480836236933797,7.665505226480835,13.937282229965156,45.2
2023,C Sakariya,4,6,1,5,1,0,1,66.66666666666666,16.666666666666664,83.33333333333334,0.0,16.666666666666664,4.0
2023,CJ Jordan,6,13,0,6,2,0,0,46.15384615384615,0.0,46.15384615384615,0.0,0.0,3.0
2023,CV Varun,1,11,0,8,0,0,0,9.090909090909092,0.0,72.72727272727273,0.0,0.0,
2023,D Padikkal,261,206,37,69,11,6,31,126.6990291262136,17.96116504854369,33.49514563106796,2.912621359223301,15.048543689320388,23.727272727272727
2023,D Wiese,21,11,3,4,1,3,0,190.9090909090909,27.27272727272727,36.36363636363637,27.27272727272727,0.0,21.0
2023,DA Miller,259,184,31,43,8,13,18,140.76086956521738,16.847826086956523,23.369565217391305,7.065217391304348,9.782608695652174,32.375
2023,DA Warner,516,406,79,153,13,10,69,127.0935960591133,19.458128078817737,37.68472906403941,2.4630541871921183,16.995073891625616,39.69230769230769
2023,DG Nalkande,0,1,0,1,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2023,DJ Hooda,84,93,5,32,11,2,3,90.32258064516128,5.376344086021505,34.40860215053764,2.1505376344086025,3.225806451612903,7.636363636363637
2023,DJ Willey,35,32,4,11,0,0,4,109.375,12.5,34.375,0.0,12.5,
2023,DL Chahar,1,2,0,1,0,0,0,50.0,0.0,50.0,0.0,0.0,
2023,DP Conway,672,493,95,152,14,18,77,136.30831643002028,19.26977687626775,30.831643002028397,3.6511156186612577,15.618661257606492,48.0
2023,Dhruv Jurel,152,93,20,20,6,9,11,163.44086021505376,21.50537634408602,21.50537634408602,9.67741935483871,11.827956989247312,25.333333333333332
2023,F du Plessis,730,483,96,124,13,36,60,151.13871635610764,19.875776397515526,25.672877846790893,7.453416149068323,12.422360248447205,56.15384615384615
2023,Fazalhaq Farooqi,1,5,0,4,0,0,0,20.0,0.0,80.0,0.0,0.0,
2023,GD Phillips,39,22,6,10,5,4,2,177.27272727272728,27.27272727272727,45.45454545454545,18.181818181818183,9.090909090909092,7.8
2023,GJ Maxwell,400,225,60,68,12,31,29,177.77777777777777,26.666666666666668,30.22222222222222,13.777777777777779,12.88888888888889,33.333333333333336
2023,H Klaasen,448,262,57,48,9,25,32,170.99236641221373,21.755725190839694,18.3206106870229,9.541984732824428,12.213740458015266,49.77777777777778
2023,HC Brook,190,159,27,64,9,4,23,119.49685534591194,16.9811320754717,40.25157232704403,2.515723270440252,14.465408805031446,21.11111111111111
2023,HH Pandya,346,254,41,77,11,15,26,136.2204724409449,16.141732283464567,30.314960629921263,5.905511811023622,10.236220472440944,31.454545454545453
2023,HR Shokeen,23,19,4,5,1,0,4,121.05263157894737,21.052631578947366,26.31578947368421,0.0,21.052631578947366,23.0
2023,HV Patel,6,6,1,4,2,1,0,100.0,16.666666666666664,66.66666666666666,16.666666666666664,0.0,3.0
2023,Harpreet Brar,52,42,7,14,7,2,5,123.80952380952381,16.666666666666664,33.33333333333333,4.761904761904762,11.904761904761903,7.428571428571429
2023,Harpreet Singh,76,59,11,23,2,3,8,128.81355932203388,18.64406779661017,38.983050847457626,5.084745762711865,13.559322033898304,38.0
2023,Harshit Rana,0,1,0,1,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2023,I Sharma,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,
2023,Ishan Kishan,454,325,72,126,15,18,54,139.69230769230768,22.153846153846153,38.76923076923077,5.538461538461538,16.615384615384617,30.266666666666666
2023,JC Archer,4,4,0,1,0,0,0,100.0,0.0,25.0,0.0,0.0,
2023,JC Buttler,392,298,56,99,15,14,42,131.54362416107384,18.79194630872483,33.22147651006711,4.697986577181208,14.093959731543624,26.133333333333333
2023,JD Unadkat,9,7,1,1,1,0,1,128.57142857142858,14.285714285714285,14.285714285714285,0.0,14.285714285714285,9.0
2023,JE Root,10,15,1,8,1,0,1,66.66666666666666,6.666666666666667,53.333333333333336,0.0,6.666666666666667,10.0
2023,JJ Roy,285,196,48,73,8,12,36,145.40816326530611,24.489795918367346,37.244897959183675,6.122448979591836,18.367346938775512,35.625
2023,JM Sharma,309,205,43,70,13,21,22,150.73170731707316,20.975609756097562,34.146341463414636,10.24390243902439,10.731707317073171,23.76923076923077
2023,JO Holder,12,12,1,4,2,1,0,100.0,8.333333333333332,33.33333333333333,8.333333333333332,0.0,6.0
2023,JP Behrendorff,6,9,0,3,0,0,0,66.66666666666666,0.0,33.33333333333333,0.0,0.0,
2023,JR Hazlewood,1,2,0,1,0,0,0,50.0,0.0,50.0,0.0,0.0,
2023,K Gowtham,61,44,7,10,4,5,2,138.63636363636365,15.909090909090908,22.727272727272727,11.363636363636363,4.545454545454546,15.25
2023,K Kartikeya,6,7,1,3,1,0,1,85.71428571428571,14.285714285714285,42.857142857142854,0.0,14.285714285714285,6.0
2023,K Rabada,0,2,0,2,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2023,KD Karthik,140,106,18,34,12,5,13,132.0754716981132,16.9811320754717,32.075471698113205,4.716981132075472,12.264150943396226,11.666666666666666
2023,KH Pandya,188,172,21,66,11,6,15,109.30232558139534,12.209302325581394,38.372093023255815,3.488372093023256,8.720930232558139,17.09090909090909
2023,KL Rahul,274,247,32,88,8,4,28,110.93117408906883,12.955465587044534,35.62753036437247,1.6194331983805668,11.336032388663968,34.25
2023,KM Asif,0,2,0,2,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2023,KM Jadhav,12,10,1,3,0,0,1,120.0,10.0,30.0,0.0,10.0,
2023,KR Mayers,379,276,60,119,13,22,38,137.31884057971016,21.73913043478261,43.11594202898551,7.971014492753622,13.768115942028986,29.153846153846153
2023,KS Sharma,12,21,0,9,2,0,0,57.14285714285714,0.0,42.857142857142854,0.0,0.0,6.0
2023,KV Sharma,3,5,0,3,2,0,0,60.0,0.0,60.0,0.0,0.0,1.5
2023,Kuldeep Yadav,31,50,2,25,3,0,2,62.0,4.0,50.0,0.0,4.0,10.333333333333334
2023,LS Livingstone,279,175,39,51,9,19,20,159.42857142857144,22.285714285714285,29.142857142857142,10.857142857142858,11.428571428571429,31.0
2023,Lalit Yadav,66,62,8,20,5,0,8,106.4516129032258,12.903225806451612,32.25806451612903,0.0,12.903225806451612,13.2
2023,Liton Das,4,4,1,3,1,0,1,100.0,25.0,75.0,0.0,25.0,4.0
2023,M Jansen,39,45,4,15,4,0,4,86.66666666666667,8.88888888888889,33.33333333333333,0.0,8.88888888888889,9.75
2023,M Markande,21,14,3,3,0,1,2,150.0,21.428571428571427,21.428571428571427,7.142857142857142,14.285714285714285,
2023,M Shahrukh Khan,156,100,22,28,7,9,13,156.0,22.0,28.000000000000004,9.0,13.0,22.285714285714285
2023,M Vohra,10,11,1,4,1,0,1,90.9090909090909,9.090909090909092,36.36363636363637,0.0,9.090909090909092,10.0
2023,MA Agarwal,270,219,35,65,10,6,29,123.28767123287672,15.981735159817351,29.68036529680365,2.73972602739726,13.24200913242009,27.0
2023,MA Wood,11,5,2,2,1,1,1,220.00000000000003,40.0,40.0,20.0,20.0,11.0
2023,MD Shanaka,26,26,3,12,2,1,2,100.0,11.538461538461538,46.15384615384615,3.8461538461538463,7.6923076923076925,13.0
2023,MG Bracewell,58,49,7,12,2,1,6,118.36734693877551,14.285714285714285,24.489795918367346,2.0408163265306123,12.244897959183673,29.0
2023,MJ Santner,2,4,0,1,0,0,0,50.0,0.0,25.0,0.0,0.0,
2023,MK Lomror,135,101,17,28,8,8,9,133.66336633663366,16.831683168316832,27.722772277227726,7.920792079207921,8.91089108910891,16.875
2023,MK Pandey,160,149,18,54,10,3,15,107.38255033557047,12.080536912751679,36.241610738255034,2.013422818791946,10.06711409395973,16.0
2023,MM Ali,124,92,18,34,7,6,12,134.7826086956522,19.565217391304348,36.95652173913043,6.521739130434782,13.043478260869565,17.714285714285715
2023,MM Sharma,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
2023,MP Stoinis,408,281,55,93,14,27,28,145.19572953736656,19.572953736654807,33.096085409252666,9.608540925266903,9.9644128113879,29.142857142857142
2023,MR Marsh,128,97,18,40,8,7,11,131.95876288659792,18.556701030927837,41.23711340206185,7.216494845360824,11.34020618556701,16.0
2023,MS Dhoni,104,63,13,14,4,10,3,165.07936507936506,20.634920634920633,22.22222222222222,15.873015873015872,4.761904761904762,26.0
2023,MW Short,117,99,19,43,6,4,15,118.18181818181819,19.19191919191919,43.43434343434344,4.040404040404041,15.151515151515152,19.5
2023,Mandeep Singh,14,16,1,8,3,1,0,87.5,6.25,50.0,6.25,0.0,4.666666666666667
2023,Mohammed Shami,5,8,1,4,2,0,1,62.5,12.5,50.0,0.0,12.5,2.5
2023,Mohammed Siraj,1,2,0,1,1,0,0,50.0,0.0,50.0,0.0,0.0,1.0
2023,Mohit Rathee,1,2,0,1,0,0,0,50.0,0.0,50.0,0.0,0.0,
2023,Mohsin Khan,0,7,0,7,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2023,Mukesh Kumar,7,10,0,2,0,0,0,70.0,0.0,20.0,0.0,0.0,
2023,Mustafizur Rahman,1,1,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,
2023,N Jagadeesan,89,84,15,42,6,1,14,105.95238095238095,17.857142857142858,50.0,1.1904761904761905,16.666666666666664,14.833333333333334
2023,N Pooran,358,217,52,66,11,26,26,164.97695852534562,23.963133640552993,30.414746543778804,11.981566820276496,11.981566820276496,32.54545454545455
2023,N Rana,413,303,59,105,13,20,39,136.3036303630363,19.471947194719473,34.65346534653465,6.6006600660066,12.871287128712872,31.76923076923077
2023,N Wadhera,241,171,35,59,9,12,23,140.93567251461988,20.46783625730994,34.50292397660819,7.017543859649122,13.450292397660817,26.77777777777778
2023,NT Ellis,1,7,0,6,2,0,0,14.285714285714285,0.0,85.71428571428571,0.0,0.0,0.5
2023,Naveen-ul-Haq,16,22,2,8,2,0,2,72.72727272727273,9.090909090909092,36.36363636363637,0.0,9.090909090909092,8.0
2023,Noor Ahmad,8,9,1,4,2,0,1,88.88888888888889,11.11111111111111,44.44444444444444,0.0,11.11111111111111,4.0
2023,P Dubey,16,20,2,10,1,0,2,80.0,10.0,50.0,0.0,10.0,16.0
2023,P Simran Singh,358,245,57,100,15,19,38,146.12244897959184,23.26530612244898,40.816326530612244,7.755102040816326,15.510204081632653,23.866666666666667
2023,PBB Rajapaksa,71,64,8,22,3,2,6,110.9375,12.5,34.375,3.125,9.375,23.666666666666668
2023,PD Salt,218,135,34,42,8,10,24,161.4814814814815,25.185185185185183,31.11111111111111,7.4074074074074066,17.77777777777778,27.25
2023,PK Garg,22,23,1,8,3,0,1,95.65217391304348,4.3478260869565215,34.78260869565217,0.0,4.3478260869565215,7.333333333333333
2023,PN Mankad,93,74,14,28,3,2,12,125.67567567567568,18.91891891891892,37.83783783783784,2.7027027027027026,16.216216216216218,31.0
2023,PP Chawla,25,22,2,6,2,1,1,113.63636363636364,9.090909090909092,27.27272727272727,4.545454545454546,4.545454545454546,12.5
2023,PP Shaw,106,90,17,36,8,1,16,117.77777777777779,18.88888888888889,40.0,1.1111111111111112,17.77777777777778,13.25
2023,PWH de Silva,33,30,3,8,3,0,3,110.00000000000001,10.0,26.666666666666668,0.0,10.0,11.0
2023,Q de Kock,143,103,18,31,4,8,10,138.83495145631068,17.475728155339805,30.097087378640776,7.766990291262135,9.70873786407767,35.75
2023,R Ashwin,67,55,8,18,5,3,5,121.81818181818183,14.545454545454545,32.72727272727273,5.454545454545454,9.090909090909092,13.4
2023,R Dhawan,20,12,2,3,1,1,1,166.66666666666669,16.666666666666664,25.0,8.333333333333332,8.333333333333332,20.0
2023,R Parag,78,68,9,25,6,5,4,114.70588235294117,13.23529411764706,36.76470588235294,7.352941176470589,5.88235294117647,13.0
2023,R Powell,7,9,1,6,3,0,1,77.77777777777779,11.11111111111111,66.66666666666666,0.0,11.11111111111111,2.3333333333333335
2023,R Shepherd,0,1,0,1,1,0,0,0.0,0.0,100.0,0.0,0.0,0.0
2023,R Tewatia,87,61,10,16,4,7,3,142.62295081967213,16.39344262295082,26.229508196721312,11.475409836065573,4.918032786885246,21.75
2023,RA Jadeja,190,138,20,29,8,9,11,137.68115942028984,14.492753623188406,21.014492753623188,6.521739130434782,7.971014492753622,23.75
2023,RA Tripathi,273,217,39,83,12,10,29,125.80645161290323,17.972350230414747,38.24884792626728,4.6082949308755765,13.36405529953917,22.75
2023,RD Chahar,0,10,0,9,2,0,0,0.0,0.0,90.0,0.0,0.0,0.0
2023,RD Gaikwad,590,411,76,128,13,30,46,143.5523114355231,18.491484184914842,31.143552311435524,7.2992700729927,11.19221411192214,45.38461538461539
2023,RG Sharma,332,258,52,110,16,17,35,128.68217054263567,20.155038759689923,42.63565891472868,6.5891472868217065,13.565891472868216,20.75
2023,RK Singh,474,333,60,97,8,29,31,142.34234234234233,18.01801801801802,29.129129129129126,8.708708708708707,9.30930930930931,59.25
2023,RP Meredith,0,2,0,2,0,0,0,0.0,0.0,100.0,0.0,0.0,
2023,RR Rossouw,209,148,28,51,7,11,17,141.2162162162162,18.91891891891892,34.45945945945946,7.4324324324324325,11.486486486486488,29.857142857142858
2023,RV Patel,49,44,4,9,3,1,3,111.36363636363636,9.090909090909092,20.454545454545457,2.272727272727273,6.8181818181818175,16.333333333333332
2023,Rahmanullah Gurbaz,227,178,32,76,11,15,17,127.52808988764043,17.97752808988764,42.69662921348314,8.426966292134832,9.550561797752808,20.636363636363637
2023,Rashid Khan,130,66,21,22,4,13,8,196.96969696969697,31.818181818181817,33.33333333333333,19.696969696969695,12.121212121212121,32.5
2023,Ravi Bishnoi,20,28,1,13,3,0,1,71.42857142857143,3.571428571428571,46.42857142857143,0.0,3.571428571428571,6.666666666666667
2023,S Dhawan,373,275,61,102,10,12,49,135.63636363636365,22.181818181818183,37.09090909090909,4.363636363636364,17.81818181818182,37.3
2023,S Dube,418,277,47,74,11,35,12,150.90252707581226,16.967509025270758,26.714801444043324,12.63537906137184,4.332129963898916,38.0
2023,SA Yadav,605,340,93,89,14,28,65,177.94117647058823,27.35294117647059,26.176470588235297,8.235294117647058,19.11764705882353,43.214285714285715
2023,SM Curran,276,213,33,67,10,13,20,129.5774647887324,15.492957746478872,31.455399061032864,6.103286384976526,9.389671361502346,27.6
2023,SN Khan,53,62,5,27,4,1,4,85.48387096774194,8.064516129032258,43.54838709677419,1.6129032258064515,6.451612903225806,13.25
2023,SN Thakur,113,72,17,20,8,4,13,156.94444444444443,23.61111111111111,27.77777777777778,5.555555555555555,18.055555555555554,14.125
2023,SO Hetmyer,299,205,35,62,9,23,12,145.85365853658536,17.073170731707318,30.24390243902439,11.219512195121952,5.853658536585367,33.22222222222222
2023,SP Narine,21,28,3,14,7,1,2,75.0,10.714285714285714,50.0,3.571428571428571,7.142857142857142,3.0
2023,SS Prabhudessai,35,32,3,12,3,2,1,109.375,9.375,37.5,6.25,3.125,11.666666666666666
2023,SV Samson,362,240,49,79,12,24,25,150.83333333333334,20.416666666666668,32.916666666666664,10.0,10.416666666666668,30.166666666666668
2023,Sandeep Sharma,2,7,0,4,0,0,0,28.57142857142857,0.0,57.14285714285714,0.0,0.0,
2023,Sanvir Singh,11,9,2,5,1,1,1,122.22222222222223,22.22222222222222,55.55555555555556,11.11111111111111,11.11111111111111,11.0
2023,Shahbaz Ahmed,42,41,4,10,4,1,3,102.4390243902439,9.75609756097561,24.390243902439025,2.4390243902439024,7.317073170731707,10.5
2023,Shubman Gill,890,582,118,144,16,33,85,152.9209621993127,20.274914089347078,24.742268041237114,5.670103092783505,14.604810996563575,55.625
2023,Sikandar Raza,139,104,16,35,5,6,10,133.65384615384613,15.384615384615385,33.65384615384615,5.769230769230769,9.615384615384617,27.8
2023,Swapnil Singh,2,4,0,2,0,0,0,50.0,0.0,50.0,0.0,0.0,
2023,T Stubbs,25,31,2,14,2,0,2,80.64516129032258,6.451612903225806,45.16129032258064,0.0,6.451612903225806,12.5
2023,TA Boult,16,17,2,6,1,1,1,94.11764705882352,11.76470588235294,35.294117647058826,5.88235294117647,5.88235294117647,16.0
2023,TH David,231,155,27,38,8,15,12,149.03225806451613,17.419354838709676,24.516129032258064,9.67741935483871,7.741935483870968,28.875
2023,TU Deshpande,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,
2023,Tilak Varma,343,226,49,70,8,23,26,151.76991150442478,21.68141592920354,30.973451327433626,10.176991150442479,11.504424778761061,42.875
2023,UT Yadav,19,20,1,6,2,0,1,95.0,5.0,30.0,0.0,5.0,9.5
2023,Umran Malik,19,8,3,3,0,2,1,237.5,37.5,37.5,25.0,12.5,
2023,V Kohli,639,473,81,127,12,16,65,135.0951374207188,17.12473572938689,26.849894291754755,3.382663847780127,13.742071881606766,53.25
2023,V Shankar,301,199,42,52,8,15,27,151.25628140703517,21.105527638190953,26.13065326633166,7.537688442211055,13.5678391959799,37.625
2023,VG Arora,3,2,0,0,0,0,0,150.0,0.0,0.0,0.0,0.0,
2023,VR Iyer,404,288,53,86,14,21,32,140.27777777777777,18.40277777777778,29.86111111111111,7.291666666666667,11.11111111111111,28.857142857142858
2023,Vijaykumar Vyshak,13,10,1,2,1,1,0,130.0,10.0,20.0,10.0,0.0,13.0
2023,Vishnu Vinod,37,32,4,10,3,2,2,115.625,12.5,31.25,6.25,6.25,12.333333333333334
2023,Vivrant Sharma,69,49,11,14,1,2,9,140.81632653061226,22.448979591836736,28.57142857142857,4.081632653061225,18.367346938775512,69.0
2023,WD Parnell,2,6,0,3,1,0,0,33.33333333333333,0.0,50.0,0.0,0.0,2.0
2023,WP Saha,371,297,55,108,16,8,47,124.91582491582491,18.51851851851852,36.36363636363637,2.6936026936026933,15.824915824915825,23.1875
2023,Washington Sundar,60,62,6,20,3,0,6,96.7741935483871,9.67741935483871,32.25806451612903,0.0,9.67741935483871,20.0
2023,YBK Jaiswal,625,397,109,144,12,26,83,157.43073047858942,27.455919395465994,36.272040302267,6.54911838790932,20.906801007556673,52.083333333333336
2023,YV Dhull,16,23,1,10,3,0,1,69.56521739130434,4.3478260869565215,43.47826086956522,0.0,4.3478260869565215,5.333333333333333
2023,Yudhvir Singh,1,2,0,1,2,0,0,50.0,0.0,50.0,0.0,0.0,0.5
